lammps.data (written by ASE) 

375 	 atoms 
85  atom types
0.0                    13.5  xlo xhi
0.0      11.691342951089922  ylo yhi
0.0      59.960000000000001  zlo zhi
                   6.75                       0                       0  xy xz yz


Atoms 

     1  29                       0                       0                      15
     2  26      2.7000000000000002                       0                      15
     3  26      5.4000000000000004                       0                      15
     4  26      8.0999999999999996                       0                      15
     5  28      10.800000000000001                       0                      15
     6  77      1.3500000000000001      2.3382685900000002                      15
     7  27      4.0499999999999998      2.3382685900000002                      15
     8  77                    6.75      2.3382685900000002                      15
     9  77      9.4499999999999993      2.3382685900000002                      15
    10  26                   12.15      2.3382685900000002                      15
    11  29      2.7000000000000002      4.6765371800000004                      15
    12  29      5.4000000000000004      4.6765371800000004                      15
    13  26      8.0999999999999996      4.6765371800000004                      15
    14  27      10.800000000000001      4.6765371800000004                      15
    15  77                    13.5      4.6765371800000004                      15
    16  77      4.0499999999999998      7.0148057699999997                      15
    17  29                    6.75      7.0148057699999997                      15
    18  77      9.4499999999999993      7.0148057699999997                      15
    19  26                   12.15      7.0148057699999997                      15
    20  77                   14.85      7.0148057699999997                      15
    21  29      5.4000000000000004      9.3530743600000008                      15
    22  26      8.0999999999999996      9.3530743600000008                      15
    23  26      10.800000000000001      9.3530743600000008                      15
    24  26                    13.5      9.3530743600000008                      15
    25  28      16.199999999999999      9.3530743600000008                      15
    26  28                       0              1.55884573      17.140000000000001
    27  27      2.7000000000000002              1.55884573      17.140000000000001
    28  77      5.4000000000000004              1.55884573      17.140000000000001
    29  77      8.0999999999999996              1.55884573      17.140000000000001
    30  26      10.800000000000001              1.55884573      17.140000000000001
    31  77      1.3500000000000001              3.89711432      17.140000000000001
    32  28      4.0499999999999998              3.89711432      17.140000000000001
    33  26                    6.75              3.89711432      17.140000000000001
    34  26      9.4499999999999993              3.89711432      17.140000000000001
    35  77                   12.15              3.89711432      17.140000000000001
    36  27      2.7000000000000002      6.2353829100000002      17.140000000000001
    37  27      5.4000000000000004      6.2353829100000002      17.140000000000001
    38  28      8.0999999999999996      6.2353829100000002      17.140000000000001
    39  29      10.800000000000001      6.2353829100000002      17.140000000000001
    40  28                    13.5      6.2353829100000002      17.140000000000001
    41  27      4.0499999999999998      8.5736515000000004      17.140000000000001
    42  77                    6.75      8.5736515000000004      17.140000000000001
    43  28      9.4499999999999993      8.5736515000000004      17.140000000000001
    44  77                   12.15      8.5736515000000004      17.140000000000001
    45  77                   14.85      8.5736515000000004      17.140000000000001
    46  29      5.4000000000000004      10.911920090000001      17.140000000000001
    47  27      8.0999999999999996      10.911920090000001      17.140000000000001
    48  26      10.800000000000001      10.911920090000001      17.140000000000001
    49  27                    13.5      10.911920090000001      17.140000000000001
    50  27      16.199999999999999      10.911920090000001      17.140000000000001
    51  77                       0                       0      19.280000000000001
    52  29      2.7000000000000002                       0      19.280000000000001
    53  77      5.4000000000000004                       0      19.280000000000001
    54  77      8.0999999999999996                       0      19.280000000000001
    55  29      10.800000000000001                       0      19.280000000000001
    56  29      1.3500000000000001      2.3382685900000002      19.280000000000001
    57  77      4.0499999999999998      2.3382685900000002      19.280000000000001
    58  29                    6.75      2.3382685900000002      19.280000000000001
    59  28      9.4499999999999993      2.3382685900000002      19.280000000000001
    60  27                   12.15      2.3382685900000002      19.280000000000001
    61  27      2.7000000000000002      4.6765371800000004      19.280000000000001
    62  77      5.4000000000000004      4.6765371800000004      19.280000000000001
    63  28      8.0999999999999996      4.6765371800000004      19.280000000000001
    64  27      10.800000000000001      4.6765371800000004      19.280000000000001
    65  26                    13.5      4.6765371800000004      19.280000000000001
    66  77      4.0499999999999998      7.0148057699999997      19.280000000000001
    67  26                    6.75      7.0148057699999997      19.280000000000001
    68  29      9.4499999999999993      7.0148057699999997      19.280000000000001
    69  29                   12.15      7.0148057699999997      19.280000000000001
    70  29                   14.85      7.0148057699999997      19.280000000000001
    71  26      5.4000000000000004      9.3530743600000008      19.280000000000001
    72  26      8.0999999999999996      9.3530743600000008      19.280000000000001
    73  28      10.800000000000001      9.3530743600000008      19.280000000000001
    74  28                    13.5      9.3530743600000008      19.280000000000001
    75  27      16.199999999999999      9.3530743600000008      19.280000000000001
    76  27                       0              1.55884573      21.420000000000002
    77  77      2.7000000000000002              1.55884573      21.420000000000002
    78  27      5.4000000000000004              1.55884573      21.420000000000002
    79  28      8.0999999999999996              1.55884573      21.420000000000002
    80  28      10.800000000000001              1.55884573      21.420000000000002
    81  77      1.3500000000000001              3.89711432      21.420000000000002
    82  28      4.0499999999999998              3.89711432      21.420000000000002
    83  26                    6.75              3.89711432      21.420000000000002
    84  26      9.4499999999999993              3.89711432      21.420000000000002
    85  26                   12.15              3.89711432      21.420000000000002
    86  28      2.7000000000000002      6.2353829100000002      21.420000000000002
    87  28      5.4000000000000004      6.2353829100000002      21.420000000000002
    88  26      8.0999999999999996      6.2353829100000002      21.420000000000002
    89  28      10.800000000000001      6.2353829100000002      21.420000000000002
    90  77                    13.5      6.2353829100000002      21.420000000000002
    91  28      4.0499999999999998      8.5736515000000004      21.420000000000002
    92  27                    6.75      8.5736515000000004      21.420000000000002
    93  28      9.4499999999999993      8.5736515000000004      21.420000000000002
    94  26                   12.15      8.5736515000000004      21.420000000000002
    95  77                   14.85      8.5736515000000004      21.420000000000002
    96  77      5.4000000000000004      10.911920090000001      21.420000000000002
    97  29      8.0999999999999996      10.911920090000001      21.420000000000002
    98  27      10.800000000000001      10.911920090000001      21.420000000000002
    99  29                    13.5      10.911920090000001      21.420000000000002
   100  27      16.199999999999999      10.911920090000001      21.420000000000002
   101  28                       0                       0      23.559999999999999
   102  28      2.7000000000000002                       0      23.559999999999999
   103  77      5.4000000000000004                       0      23.559999999999999
   104  28      8.0999999999999996                       0      23.559999999999999
   105  77      10.800000000000001                       0      23.559999999999999
   106  26      1.3500000000000001      2.3382685900000002      23.559999999999999
   107  28      4.0499999999999998      2.3382685900000002      23.559999999999999
   108  27                    6.75      2.3382685900000002      23.559999999999999
